Electrophile,Nucleophile,Ligand,Base,Solvent,Yld
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CO,28.88
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],CO,66.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CO,38.22
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CO,47.34
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CO,73.08
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],CO,40.75
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CO,53.93
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CO,24.19
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CO,71.18
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CO,52.87
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],CO,23.67
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CO,29.52
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],CO,71.31
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CO,23.16
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],CO,45.18
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],CO,75.97
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],CO,43.33
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],CO,49.88
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],CO,26.71
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],CO,75.77
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],CO,59.78
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CO,27.41
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],CO,77.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CO,30.72
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CO,41.50
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CO,66.05
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],CO,23.97
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CO,48.70
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CO,22.81
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CO,44.94
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Li+].CC(C)(C)[O-],CO,22.64
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CO,31.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,CO,61.67
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CO,39.82
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,CO,38.43
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,CO,77.94
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,CO,39.31
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,CO,51.97
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CO,27.06
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CO,55.15
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CO,23.24
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CO,18.10
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CO,21.50
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,CO,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CO,20.19
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CO,46.94
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CO,21.65
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CO,11.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CO,60.59
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CO,43.34
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CO,16.64
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CO,11.74
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CO,23.77
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CO,22.54
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CO,22.20
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,15.43
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,75.50
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,28.06
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,46.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,76.26
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,44.45
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,62.98
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,9.19
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,80.40
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,41.36
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CO,22.57
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CC#N,58.96
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],CC#N,61.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CC#N,61.93
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CC#N,35.74
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CC#N,47.41
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],CC#N,55.25
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CC#N,60.20
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CC#N,29.28
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CC#N,54.57
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],CC#N,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CC#N,79.01
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],CC#N,65.06
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CC#N,77.78
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,CC(C(C)(C)O1)(C)OB1C2=CC=C(N=CC=C3)C3=C2,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],CC#N,69.46
